101,-29.6412,61.5032,7.45846
102,-29.6394,133.332,7.96554
103,-29.6393,-117.621,6.96248
104,-29.6386,-105.96,7.24344
105,-29.6385,-168.738,7.29397
106,-29.6366,49.7703,9.39064
107,-29.6332,72.3774,7.0014
108,-29.6265,-64.016,6.62584
109,-29.6181,-94.528,6.02846
110,-29.6167,176.222,6.27918
111,-29.6095,114.942,6.11837
112,-29.6084,-137.446,7.63051
113,-29.6007,17.7343,6.29969
114,-29.5982,73.6661,6.18861
115,-29.5966,-146.625,9.46673
116,-29.5924,114.266,6.84253
117,-29.5916,-64.21,6.11154
118,-29.5905,28.6773,6.15624
119,-29.5887,-10.38,9.34391
120,-29.5873,135.052,7.00927
121,-29.5869,39.0129,6.72404
122,-29.5845,136.155,6.8973
123,-29.5834,135.576,7.83046
124,-29.5819,38.2593,9.02023
125,-29.5765,-164.163,7.00943
126,-29.5725,95.2664,6.39688
127,-29.5709,29.2217,6.68118
128,-29.5703,131.325,6.99391
129,-29.5695,139.127,8.79657
130,-29.5691,126.742,6.09306
131,-29.5674,18.9264,7.51955
132,-29.566,178.717,6.93745
133,-29.565,-135.535,7.56115
134,-29.564,68.9183,7.29787
135,-29.5572,62.9101,6.43546
136,-29.5564,134.13,8.50951
137,-29.5555,-163.254,8.18087
138,-29.5458,38.9189,7.11615
139,-29.5399,-151.489,8.48601
140,-29.5359,175.936,6.62745
141,-29.5351,-32.339,6.41537
142,-29.535,36.875,8.59397
143,-29.5235,-4.225,6.20383
144,-29.5227,102.892,6.98389
145,-29.517,-173.752,7.28822
146,-29.512,135.711,7.03373
147,-29.5105,50.2059,6.60606
148,-29.5104,127.281,6.64561
149,-29.5068,103.345,7.97953
150,-29.5057,-143.616,6.97152
151,-29.5052,61.3818,7.25936
152,-29.503,-167.025,7.28717
153,-29.5017,137.871,6.61496
154,-29.5008,-148.77,6.37224
155,-29.5005,-118.744,7.31081
156,-29.495,64.519,8.44218
157,-29.4919,120.544,6.57123
158,-29.4905,-9.405,6.08582
159,-29.4892,49.6037,7.35807
160,-29.4874,-121.177,6.54194
161,-29.4864,-60.429,7.71807
162,-29.4862,-1.551,6.73863
163,-29.4807,105.227,6.23682
164,-29.475,14.5951,8.03723
165,-29.4706,57.1153,6.48533
166,-29.4701,74.2659,9.02922
167,-29.4662,95.5429,9.73276
168,-29.4548,27.5911,7.50944
169,-29.4547,138.146,9.65006
170,-29.4539,-129.833,6.54802
171,-29.4518,124.415,7.22825
172,-29.4503,35.7583,7.51235
173,-29.4496,-129.69,7.77597
174,-29.4417,114.506,8.3028
175,-29.4396,-129.574,8.99162
176,-29.4395,-130.049,7.42956
177,-29.4385,18.9193,6.76549
178,-29.4312,-1.922,7.89734
179,-29.4303,114.784,7.68332
180,-29.4279,85.4991,8.81543
181,-29.4268,67.5281,7.76023
182,-29.4251,-32.566,6.7045
183,-29.4232,65.224,8.29897
184,-29.4184,-2.221,7.49713
185,-29.4087,177.298,9.36779
186,-29.4068,-63.702,6.69607
187,-29.406,118.506,6.81649
188,-29.4048,17.6713,6.27329
189,-29.4048,139.959,6.24277
190,-29.3973,-5.801,7.4503
191,-29.3966,-64.503,7.93989
192,-29.3948,-142.669,8.90127
193,-29.3948,25.726,6.96775
194,-29.3926,-129.468,6.82469
195,-29.3868,139.065,6.30307
196,-29.3857,127.057,6.74792
197,-29.3852,128.834,6.23196
198,-29.3837,98.2189,7.26602
199,-29.3767,115.588,6.19661
200,-29.3764,155.271,6.96293
201,-29.3747,-142.363,8.37894
202,-29.3741,-57.11,6.29483
203,-29.3708,128.502,9.25619
204,-29.3645,127.71,6.98996
205,-29.3603,127.285,6.0445
206,-29.3602,8.86968,6.27797
207,-29.3581,-136.47,6.66115
208,-29.3577,-24.941,9.51014
209,-29.3559,63.4166,6.1905
210,-29.3539,-166.089,6.33332
211,-29.3428,98.6588,6.17993
212,-29.3421,139.195,7.8203
213,-29.3418,-67.359,9.76875
214,-29.3395,67.08,6.56075
215,-29.3356,63.0293,6.42737
216,-29.3335,-176.654,7.50378
217,-29.3325,-25.365,6.73742
218,-29.3255,134.299,8.24617
219,-29.3247,-136.272,8.46527
220,-29.3174,65.4708,6.21556
221,-29.3133,-167.496,6.0252
222,-29.3117,25.6084,6.98102
223,-29.3098,26.0724,6.08275
224,-29.3088,131.174,6.92046
225,-29.3061,133.233,7.19787
226,-29.3049,-34.674,6.05371
227,-29.3003,175.424,8.17467
228,-29.2964,115.003,9.75199
229,-29.293,119.633,7.87298
230,-29.2914,1.70128,7.7569
231,-29.2907,134.088,8.33113
232,-29.2842,-11.61,6.24817
233,-29.2797,94.6481,6.35
234,-29.2615,42.0224,7.69241
235,-29.2523,35.696,7.72366
236,-29.2498,16.5246,7.29169
237,-29.2479,60.7364,8.03865
238,-29.2461,121.044,8.86772
239,-29.2317,40.8324,7.42013
240,-29.2289,138.363,8.5422
241,-29.2234,-155.872,7.09933
242,-29.2221,-26.801,7.86797
243,-29.2217,-133.707,6.63593
244,-29.2206,-65.222,9.22729
245,-29.2147,61.0806,9.08852
246,-29.2132,74.6031,9.42914
247,-29.2096,-131.483,6.41476
248,-29.2051,-10.231,9.35555
249,-29.1992,-0.763,7.40315
250,-29.1987,46.3532,6.1852
251,-29.1976,-60.482,6.71704
252,-29.1933,131.424,7.58939
253,-29.192,177.365,9.26923
254,-29.1902,-35.814,7.03246
255,-29.1881,-159.414,6.40054
256,-29.1835,-161.275,6.46132
257,-29.1793,-140.853,9.57171
258,-29.1789,-154.871,7.68321
259,-29.1765,75.7984,7.81473
260,-29.1752,94.4889,6.18702
261,-29.1692,89.5261,6.13542
262,-29.1584,106.294,6.20987
263,-29.1581,-25.204,8.00304
264,-29.1484,-176.425,8.55057
265,-29.1484,-85.107,7.60021
266,-29.143,104.345,7.37218
267,-29.1409,-27.047,7.61095
268,-29.1381,-137.396,8.1068
269,-29.137,-174.565,9.04951
270,-29.1362,154.994,8.37684
271,-29.1341,38.1906,8.92713
272,-29.1336,-174.927,9.59244
273,-29.1327,17.5497,6.94199
274,-29.1208,140.412,6.44116
275,-29.1093,-44.267,6.1127
276,-29.1046,130.269,8.49872
277,-29.1036,-122.147,6.22599
278,-29.1028,-146.388,8.32566
279,-29.1013,-102.509,9.78356
280,-29.0992,-136.507,7.01361
281,-29.0989,-153.81,9.69582
282,-29.0975,-152.859,8.55528
283,-29.0955,20.5317,9.88024
284,-29.0848,-179.158,8.53423
285,-29.0827,66.1272,7.85917
286,-29.0758,-42.825,9.56396
287,-29.073,-106.491,7.21843
288,-29.0722,15.5773,6.31451
289,-29.0709,-62.226,6.12272
290,-29.0681,12.6443,9.6198
291,-29.0678,-75.853,6.49977
292,-29.0632,-3.748,8.93835
293,-29.0613,114.432,8.85867
294,-29.0608,-54.008,7.43694
295,-29.0586,103.515,9.16161
296,-29.0538,66.7538,8.67897
297,-29.0513,-147.537,9.06457
298,-29.0505,-137.107,6.03159
299,-29.0493,-137.005,8.68265
300,-29.0468,-61.836,6.05664
301,-29.0463,-15.79,7.82349
302,-29.0443,159.674,6.29777
303,-29.0425,97.9392,9.43792
304,-29.0393,-175.165,7.92554
305,-29.0381,-152.043,6.48292
306,-29.0346,8.91234,9.00275
307,-29.0313,25.9896,7.47623
308,-29.0312,51.4232,9.24579
309,-29.0298,103.934,6.3371
310,-29.0297,88.4832,6.76162
311,-29.0266,164.082,7.30341
312,-29.0249,64.6334,8.80791
313,-29.022,129.694,6.74444
314,-29.0211,144.187,8.0305
315,-29.0196,128.466,9.62687
316,-29.0148,98.6086,6.01755
317,-29.0139,138.772,8.78105
318,-29.012,-161.393,6.90328
319,-29.0073,50.4139,7.94559
320,-29.0069,120.565,9.60848
321,-29.006,72.1505,7.14809
322,-29.0025,16.322,8.17666
323,-28.9788,98.8526,8.47957
324,-28.9773,-172.058,7.97064
325,-28.972,22.7289,9.5513
326,-28.9718,20.1213,6.0151
327,-28.9716,48.8323,6.22706
328,-28.9704,137.145,6.79426
329,-28.9673,156.852,8.80814
330,-28.9665,-135.827,7.00572
331,-28.9642,133.253,6.43803
332,-28.9621,127.837,9.32768
333,-28.9521,-143.767,6.54417
334,-28.9513,42.9105,8.0228
335,-28.9511,-120.814,7.20312
336,-28.9263,135.267,6.795
337,-28.9182,-120.048,6.22719
338,-28.9151,-142.35,6.24058
339,-28.9143,61.2644,7.43092
340,-28.9056,125.158,9.58415
341,-28.9044,-147.372,6.37398
342,-28.903,-46.214,9.73569
343,-28.8953,-151.535,6.00245
344,-28.89,136.311,6.96195
345,-28.8882,-42.803,6.41265
346,-28.8872,-55.798,6.64088
347,-28.885,-133.693,7.9688
348,-28.8762,-15.897,6.27245
349,-28.8741,-145.829,8.34733
350,-28.8718,93.8357,8.99222
351,-28.8619,-124.21,6.54721
352,-28.8601,-67.657,6.88476
353,-28.8574,8.18651,8.91782
354,-28.8569,177.233,8.04494
355,-28.851,-125.907,6.68671
356,-28.8468,133.423,7.81811
357,-28.8467,54.3262,7.42865
358,-28.8392,144.687,9.4516
359,-28.8366,98.1225,6.64396
360,-28.834,-142.898,8.00029
361,-28.834,-44.012,8.75132
362,-28.8329,-161.754,7.67325
363,-28.8314,-137.262,9.83987
364,-28.8285,26.5308,6.25107
365,-28.8275,133.786,7.38236
366,-28.825,-41.958,6.20366
367,-28.8202,-177.483,7.50898
368,-28.8159,125.443,6.68722
369,-28.8142,137.226,6.46698
370,-28.809,104.051,7.08183
371,-28.8078,-11.856,7.19733
372,-28.8026,133.202,7.68997
373,-28.798,59.0157,6.38143
374,-28.7919,127.471,6.24448
375,-28.7853,127.32,7.54376
376,-28.7808,-21.929,9.34813
377,-28.7805,71.4791,6.70894
378,-28.7779,134.224,7.90046
379,-28.7765,-5.242,7.10938
380,-28.776,-46.47,9.07408
381,-28.7744,99.686,7.69182
382,-28.7736,-153.212,6.09509
383,-28.773,144.234,7.91414
384,-28.7672,-22.837,6.34774
385,-28.7666,-147.957,6.88022
386,-28.7641,-165.486,8.99044
387,-28.7634,98.9595,7.51019
388,-28.7607,-156.548,8.59237
389,-28.7591,1.2926,8.06742
390,-28.7588,103.658,9.1121
391,-28.7525,10.4753,9.96566
392,-28.7508,113.457,6.31286
393,-28.7429,135.123,7.76036
394,-28.7412,159.596,7.45585
395,-28.7391,-137.118,7.6833
396,-28.7383,158.359,7.49036
397,-28.736,149.637,6.98096
398,-28.7334,-4.299,8.99525
399,-28.7329,-42.126,9.61404
400,-28.73,179.753,7.52874
401,-28.7295,-174.091,6.29117
402,-28.7251,-175.532,6.1691
403,-28.7217,-69.311,8.1366
404,-28.72,51.4599,8.37534
405,-28.7147,-26.123,8.14375
406,-28.7139,98.5098,6.41012
407,-28.7101,132.53,8.88366
408,-28.7088,14.7216,7.52204
409,-28.708,18.321,6.1088
410,-28.7051,132.894,7.23086
411,-28.7033,137.956,7.40718
412,-28.7027,129.786,6.98358
413,-28.7003,155.435,8.73365
414,-28.6932,96.5817,9.03795
415,-28.692,-58.648,7.70936
416,-28.6895,125.324,6.56931
417,-28.685,27.9602,6.40444
418,-28.6791,74.8354,6.98751
419,-28.6774,118.155,6.56943
420,-28.6731,177.093,8.3856
421,-28.6722,-45.234,6.17609
422,-28.6718,166.951,7.07629
423,-28.6716,76.9283,8.27651
424,-28.6636,59.5691,8.06415
425,-28.6578,38.5099,6.23999
426,-28.6571,50.7039,6.75639
427,-28.654,-31.367,8.73042
428,-28.652,102.152,8.43609
429,-28.6422,59.9113,6.17825
430,-28.6419,-141.13,7.99531
431,-28.6363,-163.341,8.21302
432,-28.6337,17.9617,8.17955
433,-28.6324,16.2264,7.33628
434,-28.6248,-55.553,8.60415
435,-28.6235,147.809,7.25195
436,-28.623,-136.597,6.84362
437,-28.6226,-140.864,6.77345
438,-28.6051,71.7013,6.90948
439,-28.6005,-58.445,8.85061
440,-28.5991,151.075,7.23594
441,-28.5977,94.6409,7.99853
442,-28.5935,-168.539,7.50468
443,-28.5891,128.632,6.91617
444,-28.5873,68.1847,6.68125
445,-28.5856,29.2963,8.51416
446,-28.5769,-156.219,6.80399
447,-28.5757,140.353,8.13345
448,-28.5731,133.116,8.18751
449,-28.5678,-54.65,6.94762
450,-28.564,-159.407,6.67806
451,-28.5637,45.3143,7.33154
452,-28.5593,89.4044,6.04318
453,-28.5572,53.2393,7.66054
454,-28.5569,143.527,6.0826
455,-28.5475,29.0834,7.93435
456,-28.5466,-88.126,6.13425
457,-28.5441,158.597,8.47357
458,-28.5359,76.5388,8.23976
459,-28.5339,106.961,7.6777
460,-28.5187,135.179,7.08464
461,-28.5155,130.31,8.56112
462,-28.5154,-157.75,6.35349
463,-28.5041,-137.104,9.77627
464,-28.4974,29.9258,6.57545
465,-28.4953,-81.149,6.4768
466,-28.4882,119.521,6.67146
467,-28.4835,-136.223,7.53893
468,-28.4826,-136.904,8.66997
469,-28.4824,123.695,6.51646
470,-28.4823,-80.222,9.4038
471,-28.478,102.938,9.1902
472,-28.4686,-17.344,8.4796
473,-28.4662,133.975,6.93699
474,-28.4593,127.791,8.62811
475,-28.4541,77.0865,6.06641
476,-28.4501,-3.271,6.6386
477,-28.4499,43.4669,8.25366
478,-28.4497,59.2526,9.80815
479,-28.4483,16.1083,6.97592
480,-28.4432,126.299,6.43401
481,-28.4417,-126.711,9.55722
482,-28.4379,-134.802,6.68635
483,-28.436,-55.194,7.11149
484,-28.4252,76.4951,7.84737
485,-28.4218,156.721,6.89041
486,-28.4208,-172.37,7.88135
487,-28.4204,-60.931,6.07392
488,-28.4193,-148.844,9.43127
489,-28.4162,119.258,7.31866
490,-28.4039,86.9265,6.29909
491,-28.4021,154.25,7.86811
492,-28.4015,-161.037,6.20889
493,-28.3818,140.329,6.11925
494,-28.3795,177.208,6.4163
495,-28.3794,42.3777,7.97823
496,-28.3778,19.4294,8.6135
497,-28.3731,73.0984,6.0564
498,-28.3428,-62.036,7.08727
499,-28.3378,-39.677,8.04652
500,-28.3281,-127.222,9.79638
501,-28.3196,-29.182,9.33761
502,-28.3183,27.6798,6.22661
503,-28.317,16.0061,6.35126
504,-28.3159,127.363,6.9828
505,-28.314,74.3999,7.74427
506,-28.3127,17.385,6.58822
507,-28.3076,-32.512,6.11913
508,-28.3055,-165.913,8.18646
509,-28.3022,71.8538,6.44834
510,-28.2987,-164.6,8.05222
511,-28.2919,-126.892,6.00328
512,-28.2906,103.215,8.67951
513,-28.2864,28.785,7.31503
514,-28.2856,133.515,9.08857
515,-28.2821,14.6042,8.97288
516,-28.2804,-13.352,7.13461
517,-28.2758,130.158,6.71667
518,-28.2734,-6.251,6.07312
519,-28.2719,119.994,6.5245
520,-28.2699,-142.24,6.21358
521,-28.2657,74.0743,6.65457
522,-28.2587,-49.484,6.10068
523,-28.2584,88.6707,6.07973
524,-28.2557,40.0938,9.6217
525,-28.255,-171.14,8.56701
526,-28.2541,-162.856,7.78114
527,-28.2478,23.5578,7.12894
528,-28.2429,175.894,6.83563
529,-28.2416,77.1249,7.2892
530,-28.2347,66.1703,7.46325
531,-28.2259,95.5037,6.03971
532,-28.2165,16.3199,9.78832
533,-28.2161,176.551,8.65005
534,-28.2124,-136.603,6.42071
535,-28.2086,-126.386,8.12374
536,-28.2049,-165.257,7.9685
537,-28.2005,-63.017,6.10798
538,-28.2004,99.8035,9.56426
539,-28.1995,15.6043,6.04604
540,-28.1962,55.7889,6.19712
541,-28.1958,-135.946,6.88772
542,-28.1948,64.3941,6.71266
543,-28.1843,75.8357,6.15563
544,-28.181,105.646,6.50241
545,-28.1804,-82.243,6.38753
546,-28.1775,71.6049,9.52636
547,-28.1638,-136.464,8.58316
548,-28.1583,133.87,6.30727
549,-28.1516,43.0849,8.117
550,-28.1512,92.0737,9.94055
551,-28.1489,-32.756,6.54963
552,-28.1434,8.65274,6.60441
553,-28.1414,-162.005,6.02316
554,-28.1355,76.1272,6.08621
555,-28.1315,30.6679,6.48445
556,-28.1307,-163.497,6.27583
557,-28.1245,130.139,7.98274
558,-28.1227,152.687,8.15573
559,-28.1187,65.9885,8.40683
560,-28.1159,91.7065,6.42742
561,-28.1087,28.4898,6.00603
562,-28.0957,-2.097,8.95144
563,-28.0933,-60.754,7.65361
564,-28.0916,115.718,6.50301
565,-28.0873,-120.375,8.49693
566,-28.0853,95.3159,7.95386
567,-28.0782,96.5641,7.28734
568,-28.0763,9.09232,6.7391
569,-28.0758,-141.985,8.05313
570,-28.0687,-3.288,8.2008
571,-28.0681,151.882,8.80136
572,-28.0636,-91.403,6.32434
573,-28.0592,144.251,7.10253
574,-28.0584,-165.049,9.50028
575,-28.0577,14.3351,7.12926
576,-28.0568,179.724,6.42893
577,-28.053,135.499,7.16923
578,-28.0474,50.7126,6.52472
579,-28.0463,-45.989,6.43669
580,-28.0449,-135.668,6.01958
581,-28.0436,67.9326,6.17107
582,-28.0399,137.846,6.21701
583,-28.0278,65.3798,6.15275
584,-28.0228,-150.2,7.83559
585,-28.0221,-142.953,6.48641
586,-28.017,-158.993,6.55646
587,-28.0109,176.537,6.49046
588,-28.0081,171.199,7.94358
589,-28.0077,-165.606,8.77815
590,-27.9996,140.716,7.52092
591,-27.996,-40.53,7.30918
592,-27.9904,-176.383,6.92169
593,-27.9843,12.8872,7.02638
594,-27.9794,-12.126,8.4575
595,-27.9745,101.555,6.17631
596,-27.968,9.71373,7.36399
597,-27.9676,132.945,7.36406
598,-27.9635,-88.849,6.7812
599,-27.9581,71.0566,6.28074
600,-27.9531,64.5633,6.39071
601,-27.9509,27.6901,8.55053
602,-27.9462,179.446,8.28029
603,-27.9445,159.715,6.70179
604,-27.9437,-132.724,6.30556
605,-27.9424,148.919,6.08732
606,-27.9406,135.713,6.81998
607,-27.937,126.221,6.70544
608,-27.9303,-135.741,6.04374
609,-27.9283,-33.215,6.35207
610,-27.9258,53.2733,6.22606
611,-27.912,-141.755,9.24348
612,-27.9096,-140.248,8.18595
613,-27.9033,39.9139,8.18936
614,-27.9012,-16.067,6.50202
615,-27.9006,177.717,9.04489
616,-27.8986,43.0607,7.03458
617,-27.8979,18.9964,6.18673
618,-27.8872,-145.162,9.51137
619,-27.8852,11.8289,7.64141
620,-27.8788,-140.463,7.26179
621,-27.8787,-144.62,6.74245
622,-27.8755,101.866,6.42253
623,-27.87,-160.351,6.13777
624,-27.868,-137.33,7.14596
625,-27.8659,-158.012,6.328
626,-27.8628,132.25,7.73471
627,-27.8597,64.0347,6.89108
628,-27.8494,141.026,6.09972
629,-27.8492,120.954,6.01342
630,-27.8467,-132.996,8.02286
631,-27.8437,-54.293,7.43401
632,-27.8433,148.128,6.08143
633,-27.8421,134.269,6.30921
634,-27.8417,-178.299,6.57744
635,-27.8381,-141.956,6.18958
636,-27.8361,65.4828,7.20432
637,-27.8233,96.9451,8.52549
638,-27.8232,63.5508,9.99982
639,-27.8227,68.3459,6.98437
640,-27.8181,154.177,6.42769
641,-27.8137,-53.19,6.9309
642,-27.8131,-145.596,7.68807
643,-27.8093,133.232,6.55294
644,-27.8046,34.1474,7.16252
645,-27.8029,-135.877,7.14761
646,-27.7969,149.814,6.18329
647,-27.7907,-137.66,6.2225
648,-27.7904,179.858,6.51517
649,-27.7887,129.315,9.11886
650,-27.7698,-151.312,8.30963
651,-27.764,-178.017,6.34206
652,-27.7533,47.5137,6.14751
653,-27.7464,-121.066,8.3538
654,-27.7424,-176.643,6.37108
655,-27.7301,-157.821,7.6658
656,-27.7228,-4.254,8.70929
657,-27.7205,-160.132,6.53604
658,-27.715,-158.851,6.6336
659,-27.7135,-134.059,7.35606
660,-27.7131,-125.479,7.6446
661,-27.7116,-127.146,6.45142
662,-27.7075,-165.596,6.69561
663,-27.7038,129.961,8.29076
664,-27.7024,75.8793,7.28876
665,-27.7003,135.458,6.33942
666,-27.7001,68.9422,7.75961
667,-27.6958,148.608,6.20685
668,-27.6942,170.994,7.03425
669,-27.6913,104.703,6.04252
670,-27.6893,-31.468,6.11646
671,-27.6859,-138.44,6.4572
672,-27.6853,-179.942,7.59683
673,-27.6844,-46.169,7.9848
674,-27.6834,90.9064,6.06158
675,-27.6762,-178.461,7.24186
676,-27.674,-32.177,6.13283
677,-27.668,153.803,6.71228
678,-27.6662,-159.814,6.00289
679,-27.6649,166.046,6.00565
680,-27.6478,119.494,8.9764
681,-27.6474,-154.497,6.13611
682,-27.6367,-170.242,8.24313
683,-27.6343,14.6113,6.73659
684,-27.6335,-120.84,8.97505
685,-27.6274,175.524,6.61599
686,-27.6256,68.4785,6.30316
687,-27.6245,-5.902,6.59846
688,-27.6172,-143.849,7.09549
689,-27.6124,102.296,7.11244
690,-27.5982,1.21897,6.67433
691,-27.5916,86.4752,6.78102
692,-27.5872,-169.962,6.84546
693,-27.5788,65.2044,6.22228
694,-27.577,-122.836,7.43721
695,-27.5739,-179.751,8.59273
696,-27.5682,-157.62,6.24284
697,-27.5682,149.125,7.8889
698,-27.5606,136.389,9.99937
699,-27.5403,-136.294,6.60026
700,-27.5377,49.4794,9.75809
701,-27.5321,66.3098,6.78699
702,-27.5311,148.951,8.15484
703,-27.5292,95.4398,7.47281
704,-27.5288,-58.05,8.03464
705,-27.528,156.834,8.7348
706,-27.5227,-177.974,6.55838
707,-27.5216,20.875,7.59482
708,-27.5203,-176.561,6.34926
709,-27.514,-178.37,7.80995
710,-27.5121,133.428,6.26087
711,-27.505,11.5148,7.52624
712,-27.4987,-31.578,7.33785
713,-27.4982,-111.147,6.53542
714,-27.4879,-171.975,8.58696
715,-27.4878,93.9803,7.02412
716,-27.4877,87.1597,6.72606
717,-27.4873,-133.13,9.72549
718,-27.4848,160.128,8.2325
719,-27.4813,178.541,6.23992
720,-27.4792,95.2256,8.9258
721,-27.4736,10.0322,7.86522
722,-27.4715,9.30383,6.65955
723,-27.467,-5.404,6.53116
724,-27.4644,-123.546,6.7197
725,-27.4484,51.6934,7.73645
726,-27.4479,-30.836,6.04388
727,-27.4476,141.424,6.04462
728,-27.438,46.7855,7.20335
729,-27.4343,-170.154,8.37379
730,-27.4315,136.971,7.52878
731,-27.4292,129.158,6.63106
732,-27.4236,-172.386,9.41456
733,-27.4199,-179.033,6.04959
734,-27.4177,93.6555,9.50921
735,-27.4173,-32.658,8.96722
736,-27.4169,13.2966,7.71253
737,-27.4168,-170.379,6.93262
738,-27.4133,123.019,6.10137
739,-27.4121,54.9459,8.53104
740,-27.4116,44.6422,6.55853
741,-27.4102,-102.821,9.71744
742,-27.4007,-123.949,7.65907
743,-27.3989,-31.899,7.18192
744,-27.3878,50.0263,6.27931
745,-27.3858,22.7374,6.24049
746,-27.3841,45.618,6.71415
747,-27.3785,130.146,6.39937
748,-27.3767,0.72918,6.91502
749,-27.3721,117.632,6.94034
750,-27.3698,123.435,7.95984
751,-27.3686,-120.443,9.46021
752,-27.3673,-134.182,8.48938
753,-27.3645,26.2738,8.49615
754,-27.3636,94.2367,8.55101
755,-27.3599,-163.166,6.07048
756,-27.3592,-164.265,7.22639
757,-27.3555,148.712,7.29003
758,-27.3541,134.355,8.65256
759,-27.3532,-69.864,6.19961
760,-27.3473,-178.156,7.27627
761,-27.3473,-69.355,6.74524
762,-27.3466,-143.971,6.07984
763,-27.3427,102.034,8.46257
764,-27.3409,-177.477,6.62193
765,-27.3368,136.711,9.12543
766,-27.3294,-131.408,6.25319
767,-27.3271,36.0049,6.59268
768,-27.3252,-60.254,6.91185
769,-27.3151,35.7446,7.54195
770,-27.314,22.9796,6.04199
771,-27.3088,-78.197,8.31912
772,-27.3041,69.2867,7.25129
773,-27.303,128.805,6.3376
774,-27.2999,39.5879,9.13182
775,-27.291,19.176,6.15906
776,-27.2886,106.097,8.30274
777,-27.2874,171.586,9.59638
778,-27.2746,162.424,6.52407
779,-27.2733,-99.34,8.74861
780,-27.266,-179.708,6.3474
781,-27.2651,-138.449,6.01901
782,-27.2537,167.446,6.74143
783,-27.2532,-163.461,6.65667
784,-27.2528,-2.267,7.30605
785,-27.2489,-172.399,6.31748
786,-27.2439,102.175,6.27774
787,-27.2424,-178.049,7.57773
788,-27.2323,-155.969,6.30926
789,-27.2311,-33.25,9.72531
790,-27.2288,130.857,9.8654
791,-27.2249,36.9743,6.45441
792,-27.2224,156.526,8.07224
793,-27.2207,-120.745,9.33938
794,-27.2164,-177.757,7.0395
795,-27.2127,43.4974,6.04243
796,-27.2087,-162.56,6.53343
